time;open;close;diff openclose;currency;impact;news
2019.01.02 10:15:00;76.617;76.584;3.3;EUR;1;Spanish Manufacturing PMI
2019.01.02 10:45:00;76.387;76.504;-11.7;EUR;1;Italian Manufacturing PMI
2019.01.02 10:50:00;76.504;76.529;-2.5;EUR;1;French Final Manufacturing PMI
2019.01.02 10:55:00;76.529;76.467;6.2;EUR;1;German Final Manufacturing PMI
2019.01.02 11:00:00;76.467;76.432;3.5;EUR;1;Final Manufacturing PMI
2019.01.02 11:30:00;76.399;76.425;-2.6;GBP;2;Final Manufacturing PMI
2019.01.02 16:30:00;76.355;76.34;1.5;CAD;1;Manufacturing PMI
2019.01.02 16:45:00;76.35;76.415;-6.5;USD;1;Final Manufacturing PMI
2019.01.02 16:55:00;76.396;76.451;-5.5;NZD;1;GDT Price Index
2019.01.02 16:55:00;76.396;76.451;-5.5;JPY;0;Bank Holiday (All Day)
2019.01.03 10:00:00;74.871;74.913;-4.2;EUR;1;Spanish Unemployment Change
2019.01.03 10:30:00;75.157;75.254;-9.7;CHF;1;Manufacturing PMI
2019.01.03 11:00:00;74.986;75.04;-5.4;EUR;1;M3 Money Supply y/y
2019.01.03 11:05:00;75.041;75.028;1.3;EUR;1;Private Loans y/y
2019.01.03 11:30:00;75.102;75.037;6.5;GBP;1;Construction PMI
2019.01.03 11:55:00;74.986;74.959;2.7;EUR;1;Spanish 10-y Bond Auction
2019.01.03 14:30:00;74.928;74.908;2.0;USD;1;Challenger Job Cuts y/y
2019.01.03 15:15:00;75.049;75.284;-23.5;USD;2;ADP Non-Farm Employment Change
2019.01.03 15:30:00;75.204;75.171;3.3;USD;1;Unemployment Claims
2019.01.03 17:00:00;75.268;74.872;39.6;USD;3;ISM Manufacturing PMI
2019.01.03 17:00:00;75.268;74.872;39.6;USD;1;ISM Manufacturing Prices
2019.01.03 17:00:00;75.268;74.872;39.6;USD;1;Total Vehicle Sales (All Day)
2019.01.03 17:00:00;75.268;74.872;39.6;USD;1;Wards Total Vehicle Sales (All Day)
2019.01.04 02:00:00;75.553;75.426;12.7;GBP;1;BRC Shop Price Index y/y
2019.01.04 02:30:00;75.359;75.469;-11.0;JPY;1;Final Manufacturing PMI
2019.01.04 03:45:00;75.53;75.643;-11.3;CNY;2;Caixin Services PMI
2019.01.04 08:55:00;75.935;75.956;-2.1;GBP;1;Nationwide HPI m/m
2019.01.04 09:45:00;75.772;75.796;-2.4;EUR;1;French Prelim CPI m/m
2019.01.04 10:15:00;75.856;75.841;1.5;EUR;1;Spanish Services PMI
2019.01.04 10:45:00;75.887;75.883;0.4;EUR;1;Italian Services PMI
2019.01.04 10:50:00;75.88;75.883;-0.3;EUR;1;French Final Services PMI
2019.01.04 10:55:00;75.884;75.947;-6.3;EUR;1;German Final Services PMI
2019.01.04 10:55:00;75.884;75.947;-6.3;EUR;1;German Unemployment Change
2019.01.04 11:00:00;75.944;75.948;-0.4;EUR;1;Final Services PMI
2019.01.04 11:30:00;76.059;75.988;7.1;GBP;2;Final Services PMI
2019.01.04 11:30:00;76.059;75.988;7.1;GBP;2;Net Lending to Individuals m/m
2019.01.04 11:30:00;76.059;75.988;7.1;GBP;1;M4 Money Supply m/m
2019.01.04 11:30:00;76.059;75.988;7.1;GBP;1;Mortgage Approvals
2019.01.04 12:00:00;76.133;76.074;5.9;EUR;2;CPI Flash Estimate y/y
2019.01.04 12:00:00;76.133;76.074;5.9;EUR;2;Core CPI Flash Estimate y/y
2019.01.04 12:00:00;76.133;76.074;5.9;EUR;1;PPI m/m
2019.01.04 12:00:00;76.133;76.074;5.9;EUR;1;Italian Prelim CPI m/m
2019.01.04 15:30:00;76.099;76.185;-8.6;CAD;3;Employment Change
2019.01.04 15:30:00;76.099;76.185;-8.6;CAD;3;Unemployment Rate
2019.01.04 15:30:00;76.099;76.185;-8.6;CAD;2;RMPI m/m
2019.01.04 15:30:00;76.099;76.185;-8.6;CAD;1;IPPI m/m
2019.01.04 15:30:00;76.099;76.185;-8.6;USD;3;Average Hourly Earnings m/m
2019.01.04 15:30:00;76.099;76.185;-8.6;USD;3;Non-Farm Employment Change
2019.01.04 15:30:00;76.099;76.185;-8.6;USD;3;Unemployment Rate
2019.01.04 16:45:00;76.432;76.424;0.8;USD;1;Final Services PMI
2019.01.04 17:15:00;76.29;76.237;5.3;USD;3;Fed Chair Powell Speaks
2019.01.04 17:30:00;76.67;76.844;-17.4;USD;1;Natural Gas Storage
2019.01.04 18:00:00;76.814;76.766;4.8;USD;1;Crude Oil Inventories
2019.01.07 01:50:00;77.291;77.317;-2.6;JPY;1;Monetary Base y/y
2019.01.07 09:00:00;77.179;77.132;4.7;EUR;1;German Factory Orders m/m
2019.01.07 09:00:00;77.179;77.132;4.7;EUR;1;German Retail Sales m/m
2019.01.07 11:30:00;77.161;77.165;-0.4;EUR;1;Sentix Investor Confidence
2019.01.07 12:00:00;77.129;77.126;0.3;EUR;1;Retail Sales m/m
2019.01.07 17:00:00;77.244;77.421;-17.7;CAD;2;Ivey PMI
2019.01.07 17:00:00;77.244;77.421;-17.7;USD;3;ISM Services PMI
2019.01.08 02:30:00;77.642;77.669;-2.7;AUD;2;Trade Balance
2019.01.08 02:30:00;77.642;77.669;-2.7;AUD;1;ANZ Job Advertisements m/m
2019.01.08 05:35:00;77.515;77.55;-3.5;JPY;1;10-y Bond Auction
2019.01.08 07:05:00;77.689;77.69;-0.1;JPY;1;Consumer Confidence
2019.01.08 08:45:00;77.616;77.568;4.8;CHF;1;Unemployment Rate
2019.01.08 09:00:00;77.584;77.579;0.5;EUR;1;German Industrial Production m/m
2019.01.08 09:30:00;77.667;77.664;0.3;CHF;1;Retail Sales y/y
2019.01.08 09:45:00;77.604;77.581;2.3;EUR;1;French Trade Balance
2019.01.08 10:30:00;77.59;77.613;-2.3;GBP;1;Halifax HPI m/m
2019.01.08 12:20:00;77.564;77.55;1.4;USD;1;NFIB Small Business Index
2019.01.08 12:35:00;77.516;77.514;0.2;GBP;1;10-y Bond Auction
2019.01.08 15:30:00;77.567;77.6;-3.3;CAD;3;Trade Balance
2019.01.08 17:00:00;77.705;77.715;-1.0;USD;1;JOLTS Job Openings
2019.01.08 22:00:00;77.569;77.547;2.2;USD;1;Consumer Credit m/m
2019.01.08 23:30:00;77.685;77.688;-0.3;AUD;1;AIG Services Index
2019.01.09 02:00:00;77.92;77.85;7.0;JPY;2;Average Cash Earnings y/y
2019.01.09 02:00:00;77.92;77.85;7.0;NZD;1;ANZ Commodity Prices m/m
2019.01.09 02:30:00;77.944;77.852;9.2;AUD;2;Building Approvals m/m
2019.01.09 04:00:00;77.876;77.863;1.3;USD;3;President Trump Speaks
2019.01.09 09:00:00;77.796;77.799;-0.3;EUR;1;German Trade Balance
2019.01.09 09:30:00;77.979;77.947;3.2;CHF;1;CPI m/m
2019.01.09 10:00:00;77.926;77.92;0.6;CHF;1;Foreign Currency Reserves
2019.01.09 11:00:00;77.906;77.942;-3.6;EUR;1;Italian Monthly Unemployment Rate
2019.01.09 12:00:00;77.952;77.971;-1.9;EUR;1;Unemployment Rate
2019.01.09 12:30:00;77.985;77.985;0.0;EUR;1;German 10-y Bond Auction
2019.01.09 15:10:00;78.027;78.027;0.0;CAD;1;Housing Starts
2019.01.09 16:00:00;77.963;77.92;4.3;USD;2;FOMC Member Evans Speaks
2019.01.09 17:00:00;77.87;77.887;-1.7;CAD;3;BOC Monetary Policy Report
2019.01.09 17:00:00;77.87;77.887;-1.7;CAD;3;BOC Rate Statement
2019.01.09 17:00:00;77.87;77.887;-1.7;CAD;3;Overnight Rate
2019.01.09 17:30:00;77.674;77.566;10.8;GBP;3;BOE Gov Carney Speaks
2019.01.09 17:30:00;77.674;77.566;10.8;USD;1;Crude Oil Inventories
2019.01.09 18:15:00;77.614;77.599;1.5;CAD;3;BOC Press Conference
2019.01.09 18:30:00;77.685;77.706;-2.1;USD;2;FOMC Member Rosengren Speaks
2019.01.09 20:00:00;77.766;77.725;4.1;USD;1;10-y Bond Auction
2019.01.09 21:00:00;77.761;77.762;-0.1;USD;3;FOMC Meeting Minutes
2019.01.10 02:00:00;77.621;77.631;-1.0;GBP;1;BRC Retail Sales Monitor y/y
2019.01.10 03:30:00;77.231;77.171;6.0;CNY;1;CPI y/y
2019.01.10 03:30:00;77.231;77.171;6.0;CNY;1;PPI y/y
2019.01.10 05:35:00;77.451;77.463;-1.2;JPY;1;30-y Bond Auction
2019.01.10 07:00:00;77.573;77.536;3.7;JPY;1;Leading Indicators
2019.01.10 09:45:00;77.5;77.421;7.9;EUR;1;French Industrial Production m/m
2019.01.10 11:05:00;77.643;77.584;5.9;EUR;1;Italian Retail Sales m/m
2019.01.10 12:00:00;77.64;77.628;1.2;EUR;1;French 10-y Bond Auction
2019.01.10 12:00:00;77.64;77.628;1.2;GBP;3;Monetary Policy Report Hearings (Tentative)
2019.01.10 14:30:00;77.683;77.729;-4.6;EUR;2;ECB Monetary Policy Meeting Accounts
2019.01.10 15:30:00;77.728;77.754;-2.6;CAD;1;Building Permits m/m
2019.01.10 15:30:00;77.728;77.754;-2.6;CAD;1;NHPI m/m
2019.01.10 15:30:00;77.728;77.754;-2.6;USD;1;Unemployment Claims
2019.01.10 17:30:00;77.692;77.693;-0.1;USD;1;Natural Gas Storage
