time;open;close;diff openclose;currency;impact;news
2019.01.02 10:15:00;1.9009200000000002;1.89846;24.6;EUR;1;Spanish Manufacturing PMI
2019.01.02 10:45:00;1.89517;1.8939300000000001;12.4;EUR;1;Italian Manufacturing PMI
2019.01.02 10:50:00;1.8939300000000001;1.89354;3.9;EUR;1;French Final Manufacturing PMI
2019.01.02 10:55:00;1.89351;1.8943400000000001;-8.3;EUR;1;German Final Manufacturing PMI
2019.01.02 11:00:00;1.89438;1.8950200000000001;-6.4;EUR;1;Final Manufacturing PMI
2019.01.02 11:30:00;1.8919899999999998;1.8947699999999998;-27.8;GBP;2;Final Manufacturing PMI
2019.01.02 16:30:00;1.8881999999999999;1.88934;-11.4;CAD;1;Manufacturing PMI
2019.01.02 16:45:00;1.88893;1.88895;-0.2;USD;1;Final Manufacturing PMI
2019.01.02 16:55:00;1.88903;1.8878599999999999;11.7;NZD;1;GDT Price Index
2019.01.02 16:55:00;1.88903;1.8878599999999999;11.7;JPY;0;Bank Holiday (All Day)
2019.01.03 10:00:00;1.889;1.8869799999999999;20.2;EUR;1;Spanish Unemployment Change
2019.01.03 10:30:00;1.88757;1.88829;-7.2;CHF;1;Manufacturing PMI
2019.01.03 11:00:00;1.88992;1.8901599999999998;-2.4;EUR;1;M3 Money Supply y/y
2019.01.03 11:05:00;1.89013;1.89006;0.7;EUR;1;Private Loans y/y
2019.01.03 11:30:00;1.89291;1.89222;6.9;GBP;1;Construction PMI
2019.01.03 11:55:00;1.8930500000000001;1.89402;-9.7;EUR;1;Spanish 10-y Bond Auction
2019.01.03 14:30:00;1.8918;1.89296;-11.6;USD;1;Challenger Job Cuts y/y
2019.01.03 15:15:00;1.89067;1.89133;-6.6;USD;2;ADP Non-Farm Employment Change
2019.01.03 15:30:00;1.8941;1.89436;-2.6;USD;1;Unemployment Claims
2019.01.03 17:00:00;1.88649;1.88975;-32.6;USD;3;ISM Manufacturing PMI
2019.01.03 17:00:00;1.88649;1.88975;-32.6;USD;1;ISM Manufacturing Prices
2019.01.03 17:00:00;1.88649;1.88975;-32.6;USD;1;Total Vehicle Sales (All Day)
2019.01.03 17:00:00;1.88649;1.88975;-32.6;USD;1;Wards Total Vehicle Sales (All Day)
2019.01.04 02:00:00;1.88788;1.8878300000000001;0.5;GBP;1;BRC Shop Price Index y/y
2019.01.04 02:30:00;1.8897;1.8885100000000001;11.9;JPY;1;Final Manufacturing PMI
2019.01.04 03:45:00;1.88843;1.88781;6.2;CNY;2;Caixin Services PMI
2019.01.04 08:55:00;1.8892600000000002;1.88883;4.3;GBP;1;Nationwide HPI m/m
2019.01.04 09:45:00;1.88861;1.8894199999999999;-8.1;EUR;1;French Prelim CPI m/m
2019.01.04 10:15:00;1.89071;1.89069;0.2;EUR;1;Spanish Services PMI
2019.01.04 10:45:00;1.89261;1.89327;-6.6;EUR;1;Italian Services PMI
2019.01.04 10:50:00;1.8933499999999999;1.8933;0.5;EUR;1;French Final Services PMI
2019.01.04 10:55:00;1.8932799999999999;1.89262;6.6;EUR;1;German Final Services PMI
2019.01.04 10:55:00;1.8932799999999999;1.89262;6.6;EUR;1;German Unemployment Change
2019.01.04 11:00:00;1.89261;1.89243;1.8;EUR;1;Final Services PMI
2019.01.04 11:30:00;1.88938;1.89094;-15.6;GBP;2;Final Services PMI
2019.01.04 11:30:00;1.88938;1.89094;-15.6;GBP;2;Net Lending to Individuals m/m
2019.01.04 11:30:00;1.88938;1.89094;-15.6;GBP;1;M4 Money Supply m/m
2019.01.04 11:30:00;1.88938;1.89094;-15.6;GBP;1;Mortgage Approvals
2019.01.04 12:00:00;1.89058;1.89142;-8.4;EUR;2;CPI Flash Estimate y/y
2019.01.04 12:00:00;1.89058;1.89142;-8.4;EUR;2;Core CPI Flash Estimate y/y
2019.01.04 12:00:00;1.89058;1.89142;-8.4;EUR;1;PPI m/m
2019.01.04 12:00:00;1.89058;1.89142;-8.4;EUR;1;Italian Prelim CPI m/m
2019.01.04 15:30:00;1.8935499999999998;1.89181;17.4;CAD;3;Employment Change
2019.01.04 15:30:00;1.8935499999999998;1.89181;17.4;CAD;3;Unemployment Rate
2019.01.04 15:30:00;1.8935499999999998;1.89181;17.4;CAD;2;RMPI m/m
2019.01.04 15:30:00;1.8935499999999998;1.89181;17.4;CAD;1;IPPI m/m
2019.01.04 15:30:00;1.8935499999999998;1.89181;17.4;USD;3;Average Hourly Earnings m/m
2019.01.04 15:30:00;1.8935499999999998;1.89181;17.4;USD;3;Non-Farm Employment Change
2019.01.04 15:30:00;1.8935499999999998;1.89181;17.4;USD;3;Unemployment Rate
2019.01.04 16:45:00;1.8902999999999999;1.89044;-1.4;USD;1;Final Services PMI
2019.01.04 17:15:00;1.88977;1.88986;-0.9;USD;3;Fed Chair Powell Speaks
2019.01.04 17:30:00;1.8886500000000002;1.88733;13.2;USD;1;Natural Gas Storage
2019.01.04 18:00:00;1.8873799999999998;1.88705;3.3;USD;1;Crude Oil Inventories
2019.01.07 01:50:00;1.8894;1.88956;-1.6;JPY;1;Monetary Base y/y
2019.01.07 09:00:00;1.88956;1.8885;10.6;EUR;1;German Factory Orders m/m
2019.01.07 09:00:00;1.88956;1.8885;10.6;EUR;1;German Retail Sales m/m
2019.01.07 11:30:00;1.8836300000000001;1.88471;-10.8;EUR;1;Sentix Investor Confidence
2019.01.07 12:00:00;1.88681;1.88544;13.7;EUR;1;Retail Sales m/m
2019.01.07 17:00:00;1.88848;1.88991;-14.3;CAD;2;Ivey PMI
2019.01.07 17:00:00;1.88848;1.88991;-14.3;USD;3;ISM Services PMI
2019.01.08 02:30:00;1.8930099999999999;1.89268;3.3;AUD;2;Trade Balance
2019.01.08 02:30:00;1.8930099999999999;1.89268;3.3;AUD;1;ANZ Job Advertisements m/m
2019.01.08 05:35:00;1.89235;1.8927800000000001;-4.3;JPY;1;10-y Bond Auction
2019.01.08 07:05:00;1.89316;1.89347;-3.1;JPY;1;Consumer Confidence
2019.01.08 08:45:00;1.89338;1.89386;-4.8;CHF;1;Unemployment Rate
2019.01.08 09:00:00;1.89299;1.89345;-4.6;EUR;1;German Industrial Production m/m
2019.01.08 09:30:00;1.89539;1.89555;-1.6;CHF;1;Retail Sales y/y
2019.01.08 09:45:00;1.89445;1.8954499999999999;-10.0;EUR;1;French Trade Balance
2019.01.08 10:30:00;1.89584;1.89547;3.7;GBP;1;Halifax HPI m/m
2019.01.08 12:20:00;1.89327;1.89341;-1.4;USD;1;NFIB Small Business Index
2019.01.08 12:35:00;1.8939;1.89413;-2.3;GBP;1;10-y Bond Auction
2019.01.08 15:30:00;1.89616;1.89557;5.9;CAD;3;Trade Balance
2019.01.08 17:00:00;1.89455;1.89485;-3.0;USD;1;JOLTS Job Openings
2019.01.08 22:00:00;1.89139;1.89153;-1.4;USD;1;Consumer Credit m/m
2019.01.08 23:30:00;1.89113;1.89082;3.1;AUD;1;AIG Services Index
2019.01.09 02:00:00;1.8890500000000001;1.89072;-16.7;JPY;2;Average Cash Earnings y/y
2019.01.09 02:00:00;1.8890500000000001;1.89072;-16.7;NZD;1;ANZ Commodity Prices m/m
2019.01.09 02:30:00;1.88805;1.88731;7.4;AUD;2;Building Approvals m/m
2019.01.09 04:00:00;1.8868800000000001;1.8872499999999999;-3.7;USD;3;President Trump Speaks
2019.01.09 09:00:00;1.8853499999999999;1.8855499999999998;-2.0;EUR;1;German Trade Balance
2019.01.09 09:30:00;1.88536;1.8859599999999999;-6.0;CHF;1;CPI m/m
2019.01.09 10:00:00;1.88426;1.88544;-11.8;CHF;1;Foreign Currency Reserves
2019.01.09 11:00:00;1.8881999999999999;1.88762;5.8;EUR;1;Italian Monthly Unemployment Rate
