time;open;close;diff openclose;currency;impact;news
2019.01.04 08:55:00;123.241;123.26;-1.9;GBP;1;Nationwide HPI m/m
2019.01.04 09:45:00;123.024;123.013;1.1;EUR;1;French Prelim CPI m/m
2019.01.04 10:15:00;123.174;123.124;5.0;EUR;1;Spanish Services PMI
2019.01.04 10:45:00;123.192;123.234;-4.2;EUR;1;Italian Services PMI
2019.01.04 10:50:00;123.232;123.218;1.4;EUR;1;French Final Services PMI
2019.01.04 10:55:00;123.217;123.246;-2.9;EUR;1;German Final Services PMI
2019.01.04 10:55:00;123.217;123.246;-2.9;EUR;1;German Unemployment Change
2019.01.04 11:00:00;123.246;123.173;7.3;EUR;1;Final Services PMI
2019.01.04 11:30:00;123.246;123.193;5.3;GBP;2;Final Services PMI
2019.01.04 11:30:00;123.246;123.193;5.3;GBP;2;Net Lending to Individuals m/m
2019.01.04 11:30:00;123.246;123.193;5.3;GBP;1;M4 Money Supply m/m
2019.01.04 11:30:00;123.246;123.193;5.3;GBP;1;Mortgage Approvals
2019.01.04 12:00:00;123.186;123.078;10.8;EUR;2;CPI Flash Estimate y/y
2019.01.04 12:00:00;123.186;123.078;10.8;EUR;2;Core CPI Flash Estimate y/y
2019.01.04 12:00:00;123.186;123.078;10.8;EUR;1;PPI m/m
2019.01.04 12:00:00;123.186;123.078;10.8;EUR;1;Italian Prelim CPI m/m
2019.01.04 15:30:00;123.235;123.181;5.4;CAD;3;Employment Change
2019.01.04 15:30:00;123.235;123.181;5.4;CAD;3;Unemployment Rate
2019.01.04 15:30:00;123.235;123.181;5.4;CAD;2;RMPI m/m
2019.01.04 15:30:00;123.235;123.181;5.4;CAD;1;IPPI m/m
2019.01.04 15:30:00;123.235;123.181;5.4;USD;3;Average Hourly Earnings m/m
2019.01.04 15:30:00;123.235;123.181;5.4;USD;3;Non-Farm Employment Change
2019.01.04 15:30:00;123.235;123.181;5.4;USD;3;Unemployment Rate
2019.01.04 16:45:00;123.241;123.174;6.7;USD;1;Final Services PMI
2019.01.04 17:15:00;122.984;122.946;3.8;USD;3;Fed Chair Powell Speaks
2019.01.04 17:30:00;123.367;123.54;-17.3;USD;1;Natural Gas Storage
2019.01.04 18:00:00;123.357;123.328;2.9;USD;1;Crude Oil Inventories
2019.01.07 01:50:00;123.797;123.873;-7.6;JPY;1;Monetary Base y/y
2019.01.07 09:00:00;123.537;123.478;5.9;EUR;1;German Factory Orders m/m
2019.01.07 09:00:00;123.537;123.478;5.9;EUR;1;German Retail Sales m/m
2019.01.07 11:30:00;123.763;123.773;-1.0;EUR;1;Sentix Investor Confidence
2019.01.07 12:00:00;123.788;123.768;2.0;EUR;1;Retail Sales m/m
2019.01.07 17:00:00;124.204;124.293;-8.9;CAD;2;Ivey PMI
2019.01.07 17:00:00;124.204;124.293;-8.9;USD;3;ISM Services PMI
2019.01.08 02:30:00;124.739;124.758;-1.9;AUD;2;Trade Balance
2019.01.08 02:30:00;124.739;124.758;-1.9;AUD;1;ANZ Job Advertisements m/m
2019.01.08 05:35:00;124.321;124.392;-7.1;JPY;1;10-y Bond Auction
2019.01.08 07:05:00;124.646;124.681;-3.5;JPY;1;Consumer Confidence
2019.01.08 08:45:00;124.627;124.607;2.0;CHF;1;Unemployment Rate
2019.01.08 09:00:00;124.623;124.532;9.1;EUR;1;German Industrial Production m/m
2019.01.08 09:30:00;124.73;124.756;-2.6;CHF;1;Retail Sales y/y
2019.01.08 09:45:00;124.666;124.705;-3.9;EUR;1;French Trade Balance
2019.01.08 10:30:00;124.665;124.639;2.6;GBP;1;Halifax HPI m/m
2019.01.08 12:20:00;124.539;124.487;5.2;USD;1;NFIB Small Business Index
2019.01.08 12:35:00;124.533;124.493;4.0;GBP;1;10-y Bond Auction
