time;open;close;diff openclose;currency;impact;news
2019.01.04 15:30:00;1.5322900000000002;1.53208;2.1;USD;3;Non-Farm Employment Change
2019.01.04 15:30:00;1.5322900000000002;1.53208;2.1;USD;3;Unemployment Rate
2019.01.04 16:45:00;1.52597;1.52561;3.6;USD;1;Final Services PMI
2019.01.04 17:15:00;1.52568;1.5263;-6.2;USD;3;Fed Chair Powell Speaks
2019.01.04 17:30:00;1.52623;1.52728;-10.5;USD;1;Natural Gas Storage
2019.01.04 18:00:00;1.5277699999999999;1.5262799999999999;14.9;USD;1;Crude Oil Inventories
2019.01.07 01:50:00;1.52589;1.5255999999999998;2.9;JPY;1;Monetary Base y/y
2019.01.07 09:00:00;1.52498;1.52548;-5.0;EUR;1;German Factory Orders m/m
2019.01.07 09:00:00;1.52498;1.52548;-5.0;EUR;1;German Retail Sales m/m
2019.01.07 11:30:00;1.52928;1.52919;0.9;EUR;1;Sentix Investor Confidence
2019.01.07 12:00:00;1.52878;1.52841;3.7;EUR;1;Retail Sales m/m
2019.01.07 17:00:00;1.52982;1.52779;20.3;CAD;2;Ivey PMI
2019.01.07 17:00:00;1.52982;1.52779;20.3;USD;3;ISM Services PMI
2019.01.08 02:30:00;1.5254699999999999;1.52536;1.1;AUD;2;Trade Balance
2019.01.08 02:30:00;1.5254699999999999;1.52536;1.1;AUD;1;ANZ Job Advertisements m/m
2019.01.08 05:35:00;1.5188000000000001;1.51833;4.7;JPY;1;10-y Bond Auction
2019.01.08 07:05:00;1.5189300000000001;1.5188700000000002;0.6;JPY;1;Consumer Confidence
2019.01.08 08:45:00;1.51906;1.5194999999999999;-4.4;CHF;1;Unemployment Rate
2019.01.08 09:00:00;1.51928;1.5186899999999999;5.9;EUR;1;German Industrial Production m/m
2019.01.08 09:30:00;1.51973;1.52034;-6.1;CHF;1;Retail Sales y/y
2019.01.08 09:45:00;1.51956;1.51978;-2.2;EUR;1;French Trade Balance
2019.01.08 10:30:00;1.52067;1.52028;3.9;GBP;1;Halifax HPI m/m
2019.01.08 12:20:00;1.51952;1.51928;2.4;USD;1;NFIB Small Business Index
2019.01.08 12:35:00;1.51978;1.51942;3.6;GBP;1;10-y Bond Auction
2019.01.08 15:30:00;1.52121;1.52122;-0.1;CAD;3;Trade Balance
2019.01.08 17:00:00;1.51974;1.5196800000000001;0.6;USD;1;JOLTS Job Openings
2019.01.08 22:00:00;1.5196800000000001;1.51932;3.6;USD;1;Consumer Credit m/m
2019.01.08 23:30:00;1.51919;1.5190000000000001;1.9;AUD;1;AIG Services Index
2019.01.09 02:00:00;1.5174699999999999;1.51788;-4.1;JPY;2;Average Cash Earnings y/y
2019.01.09 02:00:00;1.5174699999999999;1.51788;-4.1;NZD;1;ANZ Commodity Prices m/m
2019.01.09 02:30:00;1.51793;1.51789;0.4;AUD;2;Building Approvals m/m
2019.01.09 04:00:00;1.5167199999999998;1.51658;1.4;USD;3;President Trump Speaks
2019.01.09 09:00:00;1.51615;1.51647;-3.2;EUR;1;German Trade Balance
2019.01.09 09:30:00;1.51698;1.51648;5.0;CHF;1;CPI m/m
2019.01.09 10:00:00;1.5169000000000001;1.5175;-6.0;CHF;1;Foreign Currency Reserves
2019.01.09 11:00:00;1.51742;1.51716;2.6;EUR;1;Italian Monthly Unemployment Rate
2019.01.09 12:00:00;1.51711;1.5168300000000001;2.8;EUR;1;Unemployment Rate
