time;open;close;diff openclose;currency;impact;news
2019.01.02 10:15:00;0.91156;0.9119;-3.4;EUR;1;Spanish Manufacturing PMI
2019.01.02 10:45:00;0.91273;0.913;-2.7;EUR;1;Italian Manufacturing PMI
2019.01.02 10:50:00;0.91302;0.91313;-1.1;EUR;1;French Final Manufacturing PMI
2019.01.02 10:55:00;0.91314;0.91371;-5.7;EUR;1;German Final Manufacturing PMI
2019.01.02 11:00:00;0.91373;0.91437;-6.4;EUR;1;Final Manufacturing PMI
2019.01.02 11:30:00;0.91382;0.91401;-1.9;GBP;2;Final Manufacturing PMI
2019.01.02 16:30:00;0.90919;0.90924;-0.5;CAD;1;Manufacturing PMI
2019.01.02 16:45:00;0.90969;0.90959;1.0;USD;1;Final Manufacturing PMI
2019.01.02 16:55:00;0.90972;0.90967;0.5;NZD;1;GDT Price Index
2019.01.02 16:55:00;0.90972;0.90967;0.5;JPY;0;Bank Holiday (All Day)
2019.01.03 10:00:00;0.90462;0.90516;-5.4;EUR;1;Spanish Unemployment Change
2019.01.03 10:30:00;0.90545;0.90521;2.4;CHF;1;Manufacturing PMI
2019.01.03 11:00:00;0.90526;0.9049;3.6;EUR;1;M3 Money Supply y/y
2019.01.03 11:05:00;0.90492;0.90497;-0.5;EUR;1;Private Loans y/y
2019.01.03 11:30:00;0.9047;0.90482;-1.2;GBP;1;Construction PMI
2019.01.03 11:55:00;0.90417;0.90437;-2.0;EUR;1;Spanish 10-y Bond Auction
2019.01.03 14:30:00;0.90243;0.90153;9.0;USD;1;Challenger Job Cuts y/y
2019.01.03 15:15:00;0.90046;0.89963;8.3;USD;2;ADP Non-Farm Employment Change
2019.01.03 15:30:00;0.89939;0.89961;-2.2;USD;1;Unemployment Claims
2019.01.03 17:00:00;0.90001;0.90218;-21.7;USD;3;ISM Manufacturing PMI
2019.01.03 17:00:00;0.90001;0.90218;-21.7;USD;1;ISM Manufacturing Prices
2019.01.03 17:00:00;0.90001;0.90218;-21.7;USD;1;Total Vehicle Sales (All Day)
2019.01.03 17:00:00;0.90001;0.90218;-21.7;USD;1;Wards Total Vehicle Sales (All Day)
2019.01.04 02:00:00;0.90137;0.90151;-1.4;GBP;1;BRC Shop Price Index y/y
2019.01.04 02:30:00;0.90096;0.90133;-3.7;JPY;1;Final Manufacturing PMI
2019.01.04 03:45:00;0.90214;0.9025;-3.6;CNY;2;Caixin Services PMI
2019.01.04 08:55:00;0.90111;0.90118;-0.7;GBP;1;Nationwide HPI m/m
2019.01.04 09:45:00;0.90032;0.90022;1.0;EUR;1;French Prelim CPI m/m
2019.01.04 10:15:00;0.90042;0.90048;-0.6;EUR;1;Spanish Services PMI
2019.01.04 10:45:00;0.89958;0.89888;7.0;EUR;1;Italian Services PMI
2019.01.04 10:50:00;0.89894;0.89883;1.1;EUR;1;French Final Services PMI
2019.01.04 10:55:00;0.89882;0.89921;-3.9;EUR;1;German Final Services PMI
2019.01.04 10:55:00;0.89882;0.89921;-3.9;EUR;1;German Unemployment Change
2019.01.04 11:00:00;0.89923;0.89945;-2.2;EUR;1;Final Services PMI
2019.01.04 11:30:00;0.90059;0.90067;-0.8;GBP;2;Final Services PMI
2019.01.04 11:30:00;0.90059;0.90067;-0.8;GBP;2;Net Lending to Individuals m/m
2019.01.04 11:30:00;0.90059;0.90067;-0.8;GBP;1;M4 Money Supply m/m
2019.01.04 11:30:00;0.90059;0.90067;-0.8;GBP;1;Mortgage Approvals
2019.01.04 12:00:00;0.90097;0.90046;5.1;EUR;2;CPI Flash Estimate y/y
2019.01.04 12:00:00;0.90097;0.90046;5.1;EUR;2;Core CPI Flash Estimate y/y
2019.01.04 12:00:00;0.90097;0.90046;5.1;EUR;1;PPI m/m
2019.01.04 12:00:00;0.90097;0.90046;5.1;EUR;1;Italian Prelim CPI m/m
2019.01.04 15:30:00;0.89768;0.89987;-21.9;CAD;3;Employment Change
2019.01.04 15:30:00;0.89768;0.89987;-21.9;CAD;3;Unemployment Rate
2019.01.04 15:30:00;0.89768;0.89987;-21.9;CAD;2;RMPI m/m
2019.01.04 15:30:00;0.89768;0.89987;-21.9;CAD;1;IPPI m/m
