time;open;close;diff openclose;currency;impact;news
2019.01.02 10:15:00;22957.7;22901.8;55.9;EUR;1;Spanish Manufacturing PMI
2019.01.02 10:45:00;22826.7;22853.7;-27.0;EUR;1;Italian Manufacturing PMI
2019.01.02 10:50:00;22852.7;22859.7;-7.0;EUR;1;French Final Manufacturing PMI
2019.01.02 10:55:00;22858.7;22864.2;-5.5;EUR;1;German Final Manufacturing PMI
2019.01.02 11:00:00;22865.7;22896.7;-31.0;EUR;1;Final Manufacturing PMI
2019.01.02 11:30:00;22940.7;22953.2;-12.5;GBP;2;Final Manufacturing PMI
2019.01.02 16:30:00;22935.7;22947.1;-11.4;CAD;1;Manufacturing PMI
2019.01.02 16:45:00;23017.7;23055.2;-37.5;USD;1;Final Manufacturing PMI
2019.01.02 16:55:00;23040.1;23063.2;-23.1;NZD;1;GDT Price Index
2019.01.02 16:55:00;23040.1;23063.2;-23.1;JPY;0;Bank Holiday (All Day)
2019.01.03 10:00:00;23001.9;23013.3;-11.4;EUR;1;Spanish Unemployment Change
2019.01.03 10:30:00;23049.9;23066.8;-16.9;CHF;1;Manufacturing PMI
2019.01.03 11:00:00;23012.4;23040.9;-28.5;EUR;1;M3 Money Supply y/y
2019.01.03 11:05:00;23040.9;23024.4;16.5;EUR;1;Private Loans y/y
2019.01.03 11:30:00;23039.9;23019.8;20.1;GBP;1;Construction PMI
2019.01.03 11:55:00;23009.9;22984.9;25.0;EUR;1;Spanish 10-y Bond Auction
2019.01.03 14:30:00;23011.9;23028.4;-16.5;USD;1;Challenger Job Cuts y/y
2019.01.03 15:15:00;23082.9;23120.4;-37.5;USD;2;ADP Non-Farm Employment Change
2019.01.03 15:30:00;23075.3;23085.9;-10.6;USD;1;Unemployment Claims
2019.01.03 17:00:00;22978.4;22878.4;100.0;USD;3;ISM Manufacturing PMI
2019.01.03 17:00:00;22978.4;22878.4;100.0;USD;1;ISM Manufacturing Prices
2019.01.03 17:00:00;22978.4;22878.4;100.0;USD;1;Total Vehicle Sales (All Day)
2019.01.03 17:00:00;22978.4;22878.4;100.0;USD;1;Wards Total Vehicle Sales (All Day)
2019.01.04 03:45:00;22657.7;22688.3;-30.6;CNY;2;Caixin Services PMI
2019.01.04 08:55:00;22850.5;22871.1;-20.6;GBP;1;Nationwide HPI m/m
2019.01.04 09:45:00;22845.7;22856.7;-11.0;EUR;1;French Prelim CPI m/m
2019.01.04 10:15:00;22883.8;22875.8;8.0;EUR;1;Spanish Services PMI
2019.01.04 10:45:00;22886.8;22892.3;-5.5;EUR;1;Italian Services PMI
2019.01.04 10:50:00;22891.8;22875.8;16.0;EUR;1;French Final Services PMI
2019.01.04 10:55:00;22876.3;22898.7;-22.4;EUR;1;German Final Services PMI
2019.01.04 10:55:00;22876.3;22898.7;-22.4;EUR;1;German Unemployment Change
2019.01.04 11:00:00;22896.8;22882.8;14.0;EUR;1;Final Services PMI
2019.01.04 11:30:00;22966.8;22954.8;12.0;GBP;2;Final Services PMI
2019.01.04 11:30:00;22966.8;22954.8;12.0;GBP;2;Net Lending to Individuals m/m
