time;open;close;diff openclose;currency;impact;news
2019.01.02 10:15:00;0.95436;0.95464;-2.8;EUR;1;Spanish Manufacturing PMI
2019.01.02 10:45:00;0.95527;0.9557;-4.3;EUR;1;Italian Manufacturing PMI
2019.01.02 10:50:00;0.9557;0.95562;0.8;EUR;1;French Final Manufacturing PMI
2019.01.02 10:55:00;0.95564;0.95585;-2.1;EUR;1;German Final Manufacturing PMI
2019.01.02 11:00:00;0.95584;0.95624;-4.0;EUR;1;Final Manufacturing PMI
2019.01.02 11:30:00;0.95625;0.95639;-1.4;GBP;2;Final Manufacturing PMI
2019.01.02 16:30:00;0.95218;0.9524;-2.2;CAD;1;Manufacturing PMI
2019.01.02 16:45:00;0.95263;0.95292;-2.9;USD;1;Final Manufacturing PMI
2019.01.02 16:55:00;0.95293;0.9526;3.3;NZD;1;GDT Price Index
2019.01.02 16:55:00;0.95293;0.9526;3.3;JPY;0;Bank Holiday (All Day)
2019.01.03 10:00:00;0.94786;0.94856;-7.0;EUR;1;Spanish Unemployment Change
2019.01.03 10:30:00;0.94911;0.94918;-0.7;CHF;1;Manufacturing PMI
2019.01.03 11:00:00;0.94846;0.9479;5.6;EUR;1;M3 Money Supply y/y
2019.01.03 11:05:00;0.94791;0.94794;-0.3;EUR;1;Private Loans y/y
2019.01.03 11:30:00;0.94841;0.94846;-0.5;GBP;1;Construction PMI
2019.01.03 11:55:00;0.94768;0.9481;-4.2;EUR;1;Spanish 10-y Bond Auction
2019.01.03 14:30:00;0.94659;0.94578;8.1;USD;1;Challenger Job Cuts y/y
2019.01.03 15:15:00;0.94533;0.94477;5.6;USD;2;ADP Non-Farm Employment Change
2019.01.03 15:30:00;0.94391;0.94428;-3.7;USD;1;Unemployment Claims
2019.01.03 17:00:00;0.9443;0.94588;-15.8;USD;3;ISM Manufacturing PMI
2019.01.03 17:00:00;0.9443;0.94588;-15.8;USD;1;ISM Manufacturing Prices
2019.01.03 17:00:00;0.9443;0.94588;-15.8;USD;1;Total Vehicle Sales (All Day)
2019.01.03 17:00:00;0.9443;0.94588;-15.8;USD;1;Wards Total Vehicle Sales (All Day)
2019.01.04 02:00:00;0.94429;0.94427;0.2;GBP;1;BRC Shop Price Index y/y
2019.01.04 02:30:00;0.94351;0.94391;-4.0;JPY;1;Final Manufacturing PMI
2019.01.04 03:45:00;0.94491;0.94571;-8.0;CNY;2;Caixin Services PMI
2019.01.04 08:55:00;0.94581;0.94594;-1.3;GBP;1;Nationwide HPI m/m
2019.01.04 09:45:00;0.94498;0.94513;-1.5;EUR;1;French Prelim CPI m/m
2019.01.04 10:15:00;0.94532;0.94529;0.3;EUR;1;Spanish Services PMI
2019.01.04 10:45:00;0.94471;0.94413;5.8;EUR;1;Italian Services PMI
2019.01.04 10:50:00;0.9442;0.94406;1.4;EUR;1;French Final Services PMI
2019.01.04 10:55:00;0.94406;0.94442;-3.6;EUR;1;German Final Services PMI
2019.01.04 10:55:00;0.94406;0.94442;-3.6;EUR;1;German Unemployment Change
2019.01.04 11:00:00;0.94444;0.9451;-6.6;EUR;1;Final Services PMI
2019.01.04 11:30:00;0.94627;0.94609;1.8;GBP;2;Final Services PMI
2019.01.04 11:30:00;0.94627;0.94609;1.8;GBP;2;Net Lending to Individuals m/m
2019.01.04 11:30:00;0.94627;0.94609;1.8;GBP;1;M4 Money Supply m/m
2019.01.04 11:30:00;0.94627;0.94609;1.8;GBP;1;Mortgage Approvals
2019.01.04 12:00:00;0.9475;0.94718;3.2;EUR;2;CPI Flash Estimate y/y
2019.01.04 12:00:00;0.9475;0.94718;3.2;EUR;2;Core CPI Flash Estimate y/y
2019.01.04 12:00:00;0.9475;0.94718;3.2;EUR;1;PPI m/m
2019.01.04 12:00:00;0.9475;0.94718;3.2;EUR;1;Italian Prelim CPI m/m
2019.01.04 15:30:00;0.94593;0.94758;-16.5;CAD;3;Employment Change
2019.01.04 15:30:00;0.94593;0.94758;-16.5;CAD;3;Unemployment Rate
2019.01.04 15:30:00;0.94593;0.94758;-16.5;CAD;2;RMPI m/m
2019.01.04 15:30:00;0.94593;0.94758;-16.5;CAD;1;IPPI m/m
2019.01.04 15:30:00;0.94593;0.94758;-16.5;USD;3;Average Hourly Earnings m/m
2019.01.04 15:30:00;0.94593;0.94758;-16.5;USD;3;Non-Farm Employment Change
2019.01.04 15:30:00;0.94593;0.94758;-16.5;USD;3;Unemployment Rate
2019.01.04 16:45:00;0.94641;0.94655;-1.4;USD;1;Final Services PMI
2019.01.04 17:15:00;0.94642;0.94643;-0.1;USD;3;Fed Chair Powell Speaks
2019.01.04 17:30:00;0.94854;0.94995;-14.1;USD;1;Natural Gas Storage
2019.01.04 18:00:00;0.95128;0.95006;12.2;USD;1;Crude Oil Inventories
2019.01.07 01:50:00;0.95267;0.95222;4.5;JPY;1;Monetary Base y/y
2019.01.07 09:00:00;0.95271;0.9529;-1.9;EUR;1;German Factory Orders m/m
2019.01.07 09:00:00;0.95271;0.9529;-1.9;EUR;1;German Retail Sales m/m
2019.01.07 11:30:00;0.95342;0.95336;0.6;EUR;1;Sentix Investor Confidence
2019.01.07 12:00:00;0.95253;0.95241;1.2;EUR;1;Retail Sales m/m
2019.01.07 17:00:00;0.95136;0.95165;-2.9;CAD;2;Ivey PMI
2019.01.07 17:00:00;0.95136;0.95165;-2.9;USD;3;ISM Services PMI
2019.01.08 02:30:00;0.94951;0.94962;-1.1;AUD;2;Trade Balance
2019.01.08 02:30:00;0.94951;0.94962;-1.1;AUD;1;ANZ Job Advertisements m/m
2019.01.08 05:35:00;0.947;0.94657;4.3;JPY;1;10-y Bond Auction
2019.01.08 07:05:00;0.94673;0.94643;3.0;JPY;1;Consumer Confidence
2019.01.08 08:45:00;0.94602;0.94586;1.6;CHF;1;Unemployment Rate
2019.01.08 09:00:00;0.94581;0.94609;-2.8;EUR;1;German Industrial Production m/m
2019.01.08 09:30:00;0.94628;0.94643;-1.5;CHF;1;Retail Sales y/y
2019.01.08 09:45:00;0.94592;0.94548;4.4;EUR;1;French Trade Balance
2019.01.08 10:30:00;0.94645;0.94668;-2.3;GBP;1;Halifax HPI m/m
2019.01.08 12:20:00;0.94639;0.94645;-0.6;USD;1;NFIB Small Business Index
2019.01.08 12:35:00;0.94596;0.94603;-0.7;GBP;1;10-y Bond Auction
2019.01.08 15:30:00;0.94816;0.94852;-3.6;CAD;3;Trade Balance
2019.01.08 17:00:00;0.94839;0.94863;-2.4;USD;1;JOLTS Job Openings
2019.01.08 22:00:00;0.94823;0.94797;2.6;USD;1;Consumer Credit m/m
2019.01.08 23:30:00;0.94828;0.94813;1.5;AUD;1;AIG Services Index
2019.01.09 02:00:00;0.94895;0.94873;2.2;JPY;2;Average Cash Earnings y/y
