time;open;close;diff openclose;currency;impact;news
2019.01.02 10:15:00;0.98154;0.98229;-7.5;EUR;1;Spanish Manufacturing PMI
2019.01.02 10:45:00;0.98212;0.98219;-0.7;EUR;1;Italian Manufacturing PMI
2019.01.02 10:50:00;0.98222;0.9819;3.2;EUR;1;French Final Manufacturing PMI
2019.01.02 10:55:00;0.98191;0.98135;5.6;EUR;1;German Final Manufacturing PMI
2019.01.02 11:00:00;0.98135;0.98199;-6.4;EUR;1;Final Manufacturing PMI
2019.01.02 11:30:00;0.98214;0.98252;-3.8;GBP;2;Final Manufacturing PMI
2019.01.02 16:30:00;0.98865;0.98877;-1.2;CAD;1;Manufacturing PMI
2019.01.02 16:45:00;0.98876;0.98847;2.9;USD;1;Final Manufacturing PMI
2019.01.02 16:55:00;0.98852;0.98864;-1.2;NZD;1;GDT Price Index
2019.01.02 16:55:00;0.98852;0.98864;-1.2;JPY;0;Bank Holiday (All Day)
2019.01.03 10:00:00;0.98678;0.98733;-5.5;EUR;1;Spanish Unemployment Change
2019.01.03 10:30:00;0.98667;0.98705;-3.8;CHF;1;Manufacturing PMI
2019.01.03 11:00:00;0.98592;0.986;-0.8;EUR;1;M3 Money Supply y/y
2019.01.03 11:05:00;0.98599;0.9865;-5.1;EUR;1;Private Loans y/y
2019.01.03 11:30:00;0.9868;0.98637;4.3;GBP;1;Construction PMI
2019.01.03 11:55:00;0.9864;0.9864;0.0;EUR;1;Spanish 10-y Bond Auction
2019.01.03 14:30:00;0.98897;0.98884;1.3;USD;1;Challenger Job Cuts y/y
2019.01.03 15:15:00;0.98844;0.98963;-11.9;USD;2;ADP Non-Farm Employment Change
2019.01.03 15:30:00;0.98865;0.98831;3.4;USD;1;Unemployment Claims
2019.01.03 17:00:00;0.98874;0.98548;32.6;USD;3;ISM Manufacturing PMI
2019.01.03 17:00:00;0.98874;0.98548;32.6;USD;1;ISM Manufacturing Prices
2019.01.03 17:00:00;0.98874;0.98548;32.6;USD;1;Total Vehicle Sales (All Day)
2019.01.03 17:00:00;0.98874;0.98548;32.6;USD;1;Wards Total Vehicle Sales (All Day)
2019.01.04 02:00:00;0.98728;0.9872;0.8;GBP;1;BRC Shop Price Index y/y
2019.01.04 02:30:00;0.98707;0.98707;0.0;JPY;1;Final Manufacturing PMI
2019.01.04 03:45:00;0.98582;0.98586;-0.4;CNY;2;Caixin Services PMI
2019.01.04 08:55:00;0.98668;0.98668;0.0;GBP;1;Nationwide HPI m/m
2019.01.04 09:45:00;0.9867;0.9869;-2.0;EUR;1;French Prelim CPI m/m
2019.01.04 10:15:00;0.98595;0.98606;-1.1;EUR;1;Spanish Services PMI
2019.01.04 10:45:00;0.98595;0.98584;1.1;EUR;1;Italian Services PMI
2019.01.04 10:50:00;0.98584;0.98571;1.3;EUR;1;French Final Services PMI
2019.01.04 10:55:00;0.98572;0.98603;-3.1;EUR;1;German Final Services PMI
2019.01.04 10:55:00;0.98572;0.98603;-3.1;EUR;1;German Unemployment Change
2019.01.04 11:00:00;0.98602;0.98587;1.5;EUR;1;Final Services PMI
2019.01.04 11:30:00;0.98579;0.98562;1.7;GBP;2;Final Services PMI
2019.01.04 11:30:00;0.98579;0.98562;1.7;GBP;2;Net Lending to Individuals m/m
2019.01.04 11:30:00;0.98579;0.98562;1.7;GBP;1;M4 Money Supply m/m
2019.01.04 11:30:00;0.98579;0.98562;1.7;GBP;1;Mortgage Approvals
2019.01.04 12:00:00;0.98699;0.98778;-7.9;EUR;2;CPI Flash Estimate y/y
2019.01.04 12:00:00;0.98699;0.98778;-7.9;EUR;2;Core CPI Flash Estimate y/y
2019.01.04 12:00:00;0.98699;0.98778;-7.9;EUR;1;PPI m/m
2019.01.04 12:00:00;0.98699;0.98778;-7.9;EUR;1;Italian Prelim CPI m/m
2019.01.04 15:30:00;0.98667;0.98822;-15.5;CAD;3;Employment Change
2019.01.04 15:30:00;0.98667;0.98822;-15.5;CAD;3;Unemployment Rate
2019.01.04 15:30:00;0.98667;0.98822;-15.5;CAD;2;RMPI m/m
2019.01.04 15:30:00;0.98667;0.98822;-15.5;CAD;1;IPPI m/m
2019.01.04 15:30:00;0.98667;0.98822;-15.5;USD;3;Average Hourly Earnings m/m
2019.01.04 15:30:00;0.98667;0.98822;-15.5;USD;3;Non-Farm Employment Change
2019.01.04 15:30:00;0.98667;0.98822;-15.5;USD;3;Unemployment Rate
2019.01.04 16:45:00;0.9901;0.99051;-4.1;USD;1;Final Services PMI
2019.01.04 17:15:00;0.99017;0.99041;-2.4;USD;3;Fed Chair Powell Speaks
2019.01.04 17:30:00;0.98801;0.98677;12.4;USD;1;Natural Gas Storage
2019.01.04 18:00:00;0.98572;0.98594;-2.2;USD;1;Crude Oil Inventories
2019.01.07 01:50:00;0.98606;0.98582;2.4;JPY;1;Monetary Base y/y
2019.01.07 09:00:00;0.98435;0.9842;1.5;EUR;1;German Factory Orders m/m
2019.01.07 09:00:00;0.98435;0.9842;1.5;EUR;1;German Retail Sales m/m
2019.01.07 11:30:00;0.98255;0.9824;1.5;EUR;1;Sentix Investor Confidence
2019.01.07 12:00:00;0.98242;0.98227;1.5;EUR;1;Retail Sales m/m
2019.01.07 17:00:00;0.97936;0.97997;-6.1;CAD;2;Ivey PMI
2019.01.07 17:00:00;0.97936;0.97997;-6.1;USD;3;ISM Services PMI
2019.01.08 02:30:00;0.97937;0.97932;0.5;AUD;2;Trade Balance
2019.01.08 02:30:00;0.97937;0.97932;0.5;AUD;1;ANZ Job Advertisements m/m
2019.01.08 05:35:00;0.98133;0.98145;-1.2;JPY;1;10-y Bond Auction
2019.01.08 07:05:00;0.98146;0.98154;-0.8;JPY;1;Consumer Confidence
2019.01.08 08:45:00;0.98069;0.98078;-0.9;CHF;1;Unemployment Rate
2019.01.08 09:00:00;0.98087;0.98122;-3.5;EUR;1;German Industrial Production m/m
2019.01.08 09:30:00;0.98094;0.98068;2.6;CHF;1;Retail Sales y/y
2019.01.08 09:45:00;0.98089;0.98105;-1.6;EUR;1;French Trade Balance
2019.01.08 10:30:00;0.98104;0.98136;-3.2;GBP;1;Halifax HPI m/m
2019.01.08 12:20:00;0.98094;0.98108;-1.4;USD;1;NFIB Small Business Index
2019.01.08 12:35:00;0.98055;0.98048;0.7;GBP;1;10-y Bond Auction
2019.01.08 15:30:00;0.98162;0.98191;-2.9;CAD;3;Trade Balance
2019.01.08 17:00:00;0.98155;0.98177;-2.2;USD;1;JOLTS Job Openings
2019.01.08 22:00:00;0.98121;0.98133;-1.2;USD;1;Consumer Credit m/m
2019.01.08 23:30:00;0.98158;0.98161;-0.3;AUD;1;AIG Services Index
2019.01.09 02:00:00;0.9807;0.98071;-0.1;JPY;2;Average Cash Earnings y/y
2019.01.09 02:00:00;0.9807;0.98071;-0.1;NZD;1;ANZ Commodity Prices m/m
2019.01.09 02:30:00;0.98067;0.98074;-0.7;AUD;2;Building Approvals m/m
2019.01.09 04:00:00;0.98091;0.98079;1.2;USD;3;President Trump Speaks
2019.01.09 09:00:00;0.98126;0.98136;-1.0;EUR;1;German Trade Balance
2019.01.09 09:30:00;0.98084;0.98085;-0.1;CHF;1;CPI m/m
2019.01.09 10:00:00;0.9809;0.98057;3.3;CHF;1;Foreign Currency Reserves
2019.01.09 11:00:00;0.98022;0.98051;-2.9;EUR;1;Italian Monthly Unemployment Rate
2019.01.09 12:00:00;0.97977;0.97985;-0.8;EUR;1;Unemployment Rate
2019.01.09 12:30:00;0.98013;0.98062;-4.9;EUR;1;German 10-y Bond Auction
2019.01.09 15:10:00;0.98051;0.98032;1.9;CAD;1;Housing Starts
2019.01.09 16:00:00;0.97797;0.97758;3.9;USD;2;FOMC Member Evans Speaks
2019.01.09 17:00:00;0.97458;0.97452;0.6;CAD;3;BOC Monetary Policy Report
2019.01.09 17:00:00;0.97458;0.97452;0.6;CAD;3;BOC Rate Statement
2019.01.09 17:00:00;0.97458;0.97452;0.6;CAD;3;Overnight Rate
2019.01.09 17:30:00;0.97503;0.97517;-1.4;GBP;3;BOE Gov Carney Speaks
2019.01.09 17:30:00;0.97503;0.97517;-1.4;USD;1;Crude Oil Inventories
2019.01.09 18:15:00;0.97645;0.97678;-3.3;CAD;3;BOC Press Conference
2019.01.09 18:30:00;0.97713;0.97681;3.2;USD;2;FOMC Member Rosengren Speaks
2019.01.09 20:00:00;0.97578;0.97584;-0.6;USD;1;10-y Bond Auction
2019.01.09 21:00:00;0.97502;0.97521;-1.9;USD;3;FOMC Meeting Minutes
2019.01.10 02:00:00;0.97356;0.97368;-1.2;GBP;1;BRC Retail Sales Monitor y/y
2019.01.10 03:30:00;0.97354;0.97365;-1.1;CNY;1;CPI y/y
2019.01.10 03:30:00;0.97354;0.97365;-1.1;CNY;1;PPI y/y
2019.01.10 05:35:00;0.9723;0.97219;1.1;JPY;1;30-y Bond Auction
2019.01.10 07:00:00;0.97269;0.97265;0.4;JPY;1;Leading Indicators
2019.01.10 09:45:00;0.97375;0.97424;-4.9;EUR;1;French Industrial Production m/m
2019.01.10 11:05:00;0.97596;0.97604;-0.8;EUR;1;Italian Retail Sales m/m
2019.01.10 12:00:00;0.97605;0.97622;-1.7;EUR;1;French 10-y Bond Auction
2019.01.10 12:00:00;0.97605;0.97622;-1.7;GBP;3;Monetary Policy Report Hearings (Tentative)
2019.01.10 14:30:00;0.97702;0.97702;0.0;EUR;2;ECB Monetary Policy Meeting Accounts
2019.01.10 15:30:00;0.9779;0.9783;-4.0;CAD;1;Building Permits m/m
2019.01.10 15:30:00;0.9779;0.9783;-4.0;CAD;1;NHPI m/m
2019.01.10 15:30:00;0.9779;0.9783;-4.0;USD;1;Unemployment Claims
2019.01.10 17:30:00;0.98068;0.98065;0.3;USD;1;Natural Gas Storage
2019.01.10 19:40:00;0.98233;0.98255;-2.2;USD;2;FOMC Member Bullard Speaks
2019.01.10 19:45:00;0.98254;0.98246;0.8;USD;3;Fed Chair Powell Speaks
2019.01.10 20:00:00;0.9829;0.98263;2.7;USD;2;FOMC Member Evans Speaks
2019.01.10 20:00:00;0.9829;0.98263;2.7;USD;1;30-y Bond Auction
2019.01.10 23:30:00;0.98467;0.98456;1.1;AUD;1;AIG Construction Index
2019.01.10 23:45:00;0.98452;0.9846;-0.8;NZD;1;Building Consents m/m
2019.01.11 01:30:00;0.98392;0.98388;0.4;JPY;1;Household Spending y/y
2019.01.11 01:50:00;0.98386;0.98404;-1.8;JPY;1;Bank Lending y/y
2019.01.11 01:50:00;0.98386;0.98404;-1.8;JPY;1;Current Account
2019.01.11 02:00:00;0.9839;0.98374;1.6;USD;2;FOMC Member Clarida Speaks
2019.01.11 02:30:00;0.98371;0.98388;-1.7;AUD;3;Retail Sales m/m
2019.01.11 07:00:00;0.98289;0.98278;1.1;JPY;1;Economy Watchers Sentiment
2019.01.11 11:00:00;0.9821;0.98244;-3.4;EUR;1;Italian Industrial Production m/m
2019.01.11 11:30:00;0.98235;0.98226;0.9;GBP;3;GDP m/m
2019.01.11 11:30:00;0.98235;0.98226;0.9;GBP;3;Manufacturing Production m/m
2019.01.11 11:30:00;0.98235;0.98226;0.9;GBP;1;Construction Output m/m
2019.01.11 11:30:00;0.98235;0.98226;0.9;GBP;1;Goods Trade Balance
2019.01.11 11:30:00;0.98235;0.98226;0.9;GBP;1;Index of Services 3m/3m
2019.01.11 11:30:00;0.98235;0.98226;0.9;GBP;1;Industrial Production m/m
2019.01.11 15:30:00;0.98185;0.98224;-3.9;USD;3;CPI m/m
2019.01.11 15:30:00;0.98185;0.98224;-3.9;USD;3;Core CPI m/m
2019.01.11 16:00:00;0.98203;0.98168;3.5;GBP;1;NIESR GDP Estimate
2019.01.14 02:05:00;0.98395;0.98393;0.2;AUD;2;MI Inflation Gauge m/m
2019.01.14 04:55:00;0.98312;0.98333;-2.1;CNY;2;Trade Balance
2019.01.14 05:00:00;0.98334;0.98317;1.7;CNY;1;USD-Denominated Trade Balance
2019.01.14 09:00:00;0.98346;0.98352;-0.6;EUR;1;German WPI m/m
2019.01.14 10:00:00;0.98296;0.98295;0.1;CNY;1;Foreign Direct Investment ytd/y
2019.01.14 12:00:00;0.98259;0.98287;-2.8;EUR;1;Industrial Production m/m
2019.01.14 23:00:00;0.98117;0.981;1.7;NZD;2;NZIER Business Confidence
2019.01.14 23:45:00;0.98111;0.98107;0.4;NZD;1;FPI m/m
2019.01.15 01:50:00;0.98124;0.98117;0.7;JPY;1;M2 Money Stock y/y
2019.01.15 07:55:00;0.98111;0.98096;1.5;JPY;1;Prelim Machine Tool Orders y/y
2019.01.15 09:45:00;0.98128;0.98128;0.0;EUR;1;French Final CPI m/m
2019.01.15 09:45:00;0.98128;0.98128;0.0;EUR;1;French Gov Budget Balance
2019.01.15 10:00:00;0.98155;0.98142;1.3;CNY;1;M2 Money Supply y/y
2019.01.15 10:00:00;0.98155;0.98142;1.3;CNY;1;New Loans
2019.01.15 12:00:00;0.98498;0.98481;1.7;EUR;1;Trade Balance
2019.01.15 15:30:00;0.98599;0.98565;3.4;USD;3;PPI m/m
2019.01.15 15:30:00;0.98599;0.98565;3.4;USD;2;Core PPI m/m
2019.01.15 15:30:00;0.98599;0.98565;3.4;USD;1;Empire State Manufacturing Index
2019.01.15 16:10:00;0.98481;0.98478;0.3;NZD;1;GDT Price Index
