time;open;close;diff openclose;currency;impact;news
2019.01.02 10:15:00;1285.6;1285.53;7.0;EUR;1;Spanish Manufacturing PMI
2019.01.02 10:45:00;1287.84;1287.95;-11.0;EUR;1;Italian Manufacturing PMI
2019.01.02 10:50:00;1287.95;1287.75;20.0;EUR;1;French Final Manufacturing PMI
2019.01.02 10:55:00;1287.75;1288.07;-32.0;EUR;1;German Final Manufacturing PMI
2019.01.02 11:00:00;1288.06;1287.28;78.0;EUR;1;Final Manufacturing PMI
2019.01.02 11:30:00;1287.85;1287.87;-2.0;GBP;2;Final Manufacturing PMI
2019.01.02 16:30:00;1283.3;1284.38;-108.0;CAD;1;Manufacturing PMI
2019.01.02 16:45:00;1284.04;1283.76;28.0;USD;1;Final Manufacturing PMI
2019.01.02 16:55:00;1283.0;1283.56;-56.0;NZD;1;GDT Price Index
2019.01.02 16:55:00;1283.0;1283.56;-56.0;JPY;0;Bank Holiday (All Day)
2019.01.03 10:00:00;1289.65;1289.61;4.0;EUR;1;Spanish Unemployment Change
2019.01.03 10:30:00;1289.59;1288.91;68.0;CHF;1;Manufacturing PMI
2019.01.03 11:00:00;1289.66;1288.96;70.0;EUR;1;M3 Money Supply y/y
2019.01.03 11:05:00;1288.97;1288.21;76.0;EUR;1;Private Loans y/y
2019.01.03 11:30:00;1288.02;1288.31;-29.0;GBP;1;Construction PMI
2019.01.03 11:55:00;1287.9;1288.09;-19.0;EUR;1;Spanish 10-y Bond Auction
2019.01.03 14:30:00;1288.11;1288.24;-13.0;USD;1;Challenger Job Cuts y/y
2019.01.03 15:15:00;1288.37;1285.12;325.0;USD;2;ADP Non-Farm Employment Change
2019.01.03 15:30:00;1287.15;1288.52;-137.0;USD;1;Unemployment Claims
2019.01.03 17:00:00;1289.02;1290.74;-172.0;USD;3;ISM Manufacturing PMI
2019.01.03 17:00:00;1289.02;1290.74;-172.0;USD;1;ISM Manufacturing Prices
2019.01.03 17:00:00;1289.02;1290.74;-172.0;USD;1;Total Vehicle Sales (All Day)
2019.01.03 17:00:00;1289.02;1290.74;-172.0;USD;1;Wards Total Vehicle Sales (All Day)
2019.01.04 02:00:00;1295.14;1295.55;-41.0;GBP;1;BRC Shop Price Index y/y
2019.01.04 02:30:00;1295.05;1295.05;0.0;JPY;1;Final Manufacturing PMI
2019.01.04 03:45:00;1297.74;1297.58;16.0;CNY;2;Caixin Services PMI
2019.01.04 08:55:00;1294.5;1294.33;17.0;GBP;1;Nationwide HPI m/m
2019.01.04 09:45:00;1294.48;1294.71;-23.0;EUR;1;French Prelim CPI m/m
2019.01.04 10:15:00;1295.29;1294.8;49.0;EUR;1;Spanish Services PMI
2019.01.04 10:45:00;1292.47;1292.45;2.0;EUR;1;Italian Services PMI
2019.01.04 10:50:00;1292.49;1293.09;-60.0;EUR;1;French Final Services PMI
2019.01.04 10:55:00;1293.08;1291.77;131.0;EUR;1;German Final Services PMI
2019.01.04 10:55:00;1293.08;1291.77;131.0;EUR;1;German Unemployment Change
2019.01.04 11:00:00;1291.77;1291.84;-7.0;EUR;1;Final Services PMI
2019.01.04 11:30:00;1290.13;1290.12;1.0;GBP;2;Final Services PMI
2019.01.04 11:30:00;1290.13;1290.12;1.0;GBP;2;Net Lending to Individuals m/m
2019.01.04 11:30:00;1290.13;1290.12;1.0;GBP;1;M4 Money Supply m/m
2019.01.04 11:30:00;1290.13;1290.12;1.0;GBP;1;Mortgage Approvals
2019.01.04 12:00:00;1290.12;1290.69;-57.0;EUR;2;CPI Flash Estimate y/y
2019.01.04 12:00:00;1290.12;1290.69;-57.0;EUR;2;Core CPI Flash Estimate y/y
2019.01.04 12:00:00;1290.12;1290.69;-57.0;EUR;1;PPI m/m
2019.01.04 12:00:00;1290.12;1290.69;-57.0;EUR;1;Italian Prelim CPI m/m
2019.01.04 15:30:00;1290.12;1289.02;110.0;CAD;3;Employment Change
2019.01.04 15:30:00;1290.12;1289.02;110.0;CAD;3;Unemployment Rate
2019.01.04 15:30:00;1290.12;1289.02;110.0;CAD;2;RMPI m/m
2019.01.04 15:30:00;1290.12;1289.02;110.0;CAD;1;IPPI m/m
2019.01.04 15:30:00;1290.12;1289.02;110.0;USD;3;Average Hourly Earnings m/m
2019.01.04 15:30:00;1290.12;1289.02;110.0;USD;3;Non-Farm Employment Change
2019.01.04 15:30:00;1290.12;1289.02;110.0;USD;3;Unemployment Rate
2019.01.04 16:45:00;1280.11;1277.29;282.0;USD;1;Final Services PMI
2019.01.04 17:15:00;1281.72;1280.03;169.0;USD;3;Fed Chair Powell Speaks
2019.01.04 17:30:00;1281.7;1284.17;-247.0;USD;1;Natural Gas Storage
2019.01.04 18:00:00;1283.6;1282.83;77.0;USD;1;Crude Oil Inventories
2019.01.07 01:50:00;1284.77;1284.13;64.0;JPY;1;Monetary Base y/y
2019.01.07 09:00:00;1289.78;1290.15;-37.0;EUR;1;German Factory Orders m/m
2019.01.07 09:00:00;1289.78;1290.15;-37.0;EUR;1;German Retail Sales m/m
2019.01.07 11:30:00;1290.75;1290.78;-3.0;EUR;1;Sentix Investor Confidence
2019.01.07 12:00:00;1291.35;1291.85;-50.0;EUR;1;Retail Sales m/m
2019.01.07 17:00:00;1291.19;1290.32;87.0;CAD;2;Ivey PMI
2019.01.07 17:00:00;1291.19;1290.32;87.0;USD;3;ISM Services PMI
2019.01.08 02:30:00;1287.85;1287.95;-10.0;AUD;2;Trade Balance
2019.01.08 02:30:00;1287.85;1287.95;-10.0;AUD;1;ANZ Job Advertisements m/m
2019.01.08 05:35:00;1284.77;1284.24;53.0;JPY;1;10-y Bond Auction
2019.01.08 07:05:00;1283.04;1282.85;19.0;JPY;1;Consumer Confidence
2019.01.08 08:45:00;1283.39;1283.27;12.0;CHF;1;Unemployment Rate
2019.01.08 09:00:00;1283.38;1283.02;36.0;EUR;1;German Industrial Production m/m
2019.01.08 09:30:00;1282.29;1282.2;9.0;CHF;1;Retail Sales y/y
2019.01.08 09:45:00;1282.5;1282.51;-1.0;EUR;1;French Trade Balance
2019.01.08 10:30:00;1283.08;1282.6;48.0;GBP;1;Halifax HPI m/m
